date,traffic_count,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),day_of_week,is_weekend,temp_range,temp_range_cat,season,traffic_status
2024-09-08,96.0,2024,9,8,19.4,6.4,12.9,0.0,0.0,0.0,1,1,12.999999999999998,High,Fall,0
2024-09-09,113.0,2024,9,9,21.1,12.1,16.6,2.4,0.0,2.4,2,0,9.000000000000002,Medium,Fall,0
2024-09-10,130.0,2024,9,10,22.8,9.9,16.4,0.0,0.0,0.0,3,0,12.9,High,Fall,0
2024-09-11,59.0,2024,9,11,23.4,11.4,17.4,0.0,0.0,0.0,4,0,11.999999999999998,High,Fall,0
2024-09-12,103.0,2024,9,12,24.7,13.4,19.1,0.0,0.0,0.0,5,0,11.299999999999999,High,Fall,0
2024-09-13,48.0,2024,9,13,26.8,13.9,20.4,0.0,0.0,0.0,6,0,12.9,High,Fall,0
2024-09-24,75.0,2024,9,24,18.9,16.8,17.9,15.2,0.0,15.2,3,0,2.099999999999998,Low,Fall,0
2024-09-25,54.0,2024,9,25,24.6,16.6,20.6,2.6,0.0,2.6,4,0,8.0,Medium,Fall,0
2024-09-26,139.0,2024,9,26,24.3,14.4,19.4,0.0,0.0,0.0,5,0,9.9,Medium,Fall,0
2024-09-27,64.0,2024,9,27,23.2,12.4,17.8,0.0,0.0,0.0,6,0,10.799999999999999,High,Fall,0
2024-10-01,113.0,2024,10,1,21.4,11.6,16.5,9.9,0.0,9.9,3,0,9.799999999999999,Medium,Fall,0
2024-10-02,78.0,2024,10,2,18.6,10.3,14.5,0.0,0.0,0.0,4,0,8.3,Medium,Fall,0
2024-10-03,55.0,2024,10,3,22.7,9.6,16.2,0.0,0.0,0.0,5,0,13.1,High,Fall,0
2024-10-04,88.0,2024,10,4,21.4,10.1,15.8,0.6,0.0,0.6,6,0,11.299999999999999,High,Fall,0
2024-10-05,71.0,2024,10,5,18.5,7.2,12.9,0.0,0.0,0.0,7,1,11.3,High,Fall,0
2024-10-06,53.0,2024,10,6,24.5,9.8,17.2,0.0,0.0,0.0,1,1,14.7,High,Fall,0
2024-10-07,36.0,2024,10,7,16.8,9.3,13.1,1.1,0.0,1.1,2,0,7.5,Medium,Fall,0
2024-10-08,57.0,2024,10,8,14.9,4.8,9.9,1.8,0.0,1.8,3,0,10.100000000000001,High,Fall,0
2024-10-09,79.0,2024,10,9,14.2,3.4,8.8,1.0,0.0,1.0,4,0,10.799999999999999,High,Fall,0
2024-10-10,100.0,2024,10,10,14.5,5.2,9.9,0.0,0.0,0.0,5,0,9.3,Medium,Fall,0
2024-10-11,122.0,2024,10,11,22.3,3.9,13.1,0.0,0.0,0.0,6,0,18.400000000000002,High,Fall,0
2024-10-12,129.0,2024,10,12,15.9,8.6,12.3,0.0,0.0,0.0,7,1,7.300000000000001,Medium,Fall,0
2024-10-13,137.0,2024,10,13,13.1,6.5,9.8,0.6,0.0,0.6,1,1,6.6,Medium,Fall,0
2024-10-14,144.0,2024,10,14,10.4,4.4,7.4,0.0,0.0,0.0,2,0,6.0,Medium,Fall,0
2024-10-15,151.0,2024,10,15,10.6,2.6,6.6,0.0,0.0,0.0,3,0,8.0,Medium,Fall,0
2024-10-16,88.0,2024,10,16,10.8,1.9,6.4,0.0,0.0,0.0,4,0,8.9,Medium,Fall,0
2024-10-17,75.0,2024,10,17,14.8,0.8,7.8,0.0,0.0,0.0,5,0,14.0,High,Fall,0
2024-10-18,40.0,2024,10,18,18.5,1.7,10.1,0.0,0.0,0.0,6,0,16.8,High,Fall,0
2024-10-19,54.0,2024,10,19,19.3,3.4,11.4,0.0,0.0,0.0,7,1,15.9,High,Fall,0
2024-10-20,69.0,2024,10,20,23.0,4.8,13.9,0.0,0.0,0.0,1,1,18.2,High,Fall,0
2024-10-21,83.0,2024,10,21,26.1,12.3,19.2,0.0,0.0,0.0,2,0,13.8,High,Fall,0
2024-10-22,97.0,2024,10,22,23.4,10.5,17.0,0.0,0.0,0.0,3,0,12.899999999999999,High,Fall,0
2024-10-23,84.0,2024,10,23,21.8,6.9,14.4,0.0,0.0,0.0,4,0,14.9,High,Fall,0
2024-11-01,115.0,2024,11,1,16.3,3.0,9.7,0.0,0.0,0.0,6,0,13.3,High,Fall,0
2024-11-02,125.0,2024,11,2,9.1,0.8,5.0,0.0,0.0,0.0,7,1,8.299999999999999,Medium,Fall,0
2024-11-03,135.0,2024,11,3,10.1,0.1,5.1,0.0,0.0,0.0,1,1,10.0,High,Fall,0
2024-11-04,146.0,2024,11,4,17.1,9.4,13.3,0.0,0.0,0.0,2,0,7.700000000000001,Medium,Fall,0
2024-11-05,156.0,2024,11,5,24.3,15.1,19.7,0.0,0.0,0.0,3,0,9.200000000000001,Medium,Fall,0
2024-11-06,78.0,2024,11,6,20.9,11.6,16.3,0.6,0.0,0.6,4,0,9.299999999999999,Medium,Fall,0
2024-11-09,125.0,2024,11,9,8.4,-0.4,4.0,0.0,0.0,0.0,7,1,8.8,Medium,Fall,0
2024-11-10,135.0,2024,11,10,13.1,4.0,8.6,10.5,0.0,10.5,1,1,9.1,Medium,Fall,0
2024-11-11,145.0,2024,11,11,12.2,3.2,7.7,1.8,0.0,1.8,2,0,9.0,Medium,Fall,0
2024-11-12,155.0,2024,11,12,7.0,-1.0,3.0,0.0,0.0,0.0,3,0,8.0,Medium,Fall,0
2024-11-13,165.0,2024,11,13,7.8,-1.6,3.1,0.0,0.0,0.0,4,0,9.4,Medium,Fall,0
2024-11-14,175.0,2024,11,14,9.3,5.5,7.4,1.8,0.0,1.8,5,0,3.8000000000000007,Low,Fall,0
2024-11-15,201.0,2024,11,15,7.9,5.2,6.6,0.0,0.0,0.0,6,0,2.7,Low,Fall,0
2024-11-16,238.0,2024,11,16,9.1,2.0,5.6,0.0,0.0,0.0,7,1,7.1,Medium,Fall,0
2024-11-17,272.0,2024,11,17,11.0,0.4,5.7,0.0,0.0,0.0,1,1,10.6,High,Fall,0
2024-11-19,266.0,2024,11,19,10.3,2.0,6.2,0.5,0.0,0.5,3,0,8.3,Medium,Fall,0
2024-11-20,144.0,2024,11,20,9.4,4.0,6.7,16.6,0.0,16.6,4,0,5.4,Medium,Fall,0
2024-12-02,255.0,2024,12,2,3.6,-6.1,-1.3,0.0,0.0,0.0,2,0,9.7,Medium,Winter,0
2024-12-03,192.0,2024,12,3,2.3,-4.3,-1.0,0.0,0.0,0.0,3,0,6.6,Medium,Winter,0
2024-12-04,270.0,2024,12,4,0.9,-1.8,-0.5,0.0,6.6,4.8,4,0,2.7,Low,Winter,0
2024-12-05,182.0,2024,12,5,0.4,-5.9,-2.8,0.0,1.0,0.6,5,0,6.300000000000001,Medium,Winter,0
2024-12-08,268.0,2024,12,8,7.2,2.3,4.8,0.0,0.0,0.0,1,1,4.9,Low,Winter,0
2024-12-09,222.0,2024,12,9,3.8,-0.1,1.9,1.2,0.0,1.2,2,0,3.9,Low,Winter,0
2024-12-10,273.0,2024,12,10,8.4,3.8,6.1,3.5,0.0,3.5,3,0,4.6000000000000005,Low,Winter,0
2024-12-14,224.0,2024,12,14,0.0,-11.2,-5.6,0.0,0.0,0.0,7,1,11.2,High,Winter,0
2024-12-15,227.0,2024,12,15,3.2,-1.9,0.7,0.6,0.0,0.6,1,1,5.1,Medium,Winter,0
2024-12-20,77.0,2024,12,20,-3.1,-6.3,-4.7,0.0,4.2,2.8,6,0,3.1999999999999997,Low,Winter,0
2024-12-21,258.0,2024,12,21,-6.3,-17.0,-11.7,0.0,0.0,0.0,7,1,10.7,High,Winter,0
2024-12-22,98.0,2024,12,22,-7.7,-17.9,-12.8,0.0,0.0,0.0,1,1,10.2,High,Winter,0
2024-12-24,211.0,2024,12,24,1.6,-2.2,-0.3,0.0,0.2,0.2,3,0,3.8000000000000003,Low,Winter,0
2024-12-25,59.0,2024,12,25,-1.2,-3.0,-2.1,0.0,0.0,0.0,4,0,1.8,Low,Winter,0
2022-02-03,102.0,2022,2,3,-3.0,-10.5,-6.8,0.0,7.2,4.2,5,0,7.5,Medium,Winter,0
2022-02-04,95.0,2022,2,4,-10.5,-14.0,-12.3,0.0,0.4,0.4,6,0,3.5,Low,Winter,0
2022-02-05,51.0,2022,2,5,-7.2,-15.4,-11.3,0.0,0.0,0.0,7,1,8.2,Medium,Winter,0
2022-02-06,53.0,2022,2,6,-0.2,-7.2,-3.7,0.0,0.0,0.0,1,1,7.0,Medium,Winter,0
2022-02-08,101.0,2022,2,8,-0.4,-5.5,-3.0,0.0,0.0,0.0,3,0,5.1,Medium,Winter,0
2022-02-09,82.0,2022,2,9,6.0,-5.5,0.3,0.0,0.0,0.0,4,0,11.5,High,Winter,0
2022-02-10,114.0,2022,2,10,2.8,-0.8,1.0,0.0,0.0,0.0,5,0,3.5999999999999996,Low,Winter,0
2022-02-11,72.0,2022,2,11,3.5,-1.4,1.1,4.8,0.2,5.0,6,0,4.9,Low,Winter,0
2022-02-12,103.0,2022,2,12,2.5,-13.5,-5.5,0.8,1.0,1.8,7,1,16.0,High,Winter,0
2022-02-13,113.0,2022,2,13,-9.2,-16.6,-12.9,0.0,0.2,0.2,1,1,7.400000000000002,Medium,Winter,0
2022-02-14,146.0,2022,2,14,-9.6,-16.5,-13.1,0.0,0.0,0.0,2,0,6.9,Medium,Winter,0
2022-02-15,201.0,2022,2,15,-3.3,-11.3,-7.3,0.0,0.0,0.0,3,0,8.0,Medium,Winter,0
2022-02-16,261.0,2022,2,16,10.7,-3.8,3.5,0.2,0.0,0.2,4,0,14.5,High,Winter,0
2022-02-17,102.0,2022,2,17,7.2,-5.2,1.0,26.2,13.4,36.2,5,0,12.4,High,Winter,0
2022-02-18,155.0,2022,2,18,-4.8,-10.5,-7.7,0.0,5.4,5.0,6,0,5.7,Medium,Winter,0
2022-02-19,57.0,2022,2,19,-2.0,-11.3,-6.7,0.0,4.6,4.2,7,1,9.3,Medium,Winter,0
2022-02-20,90.0,2022,2,20,6.9,-9.5,-1.3,0.0,0.0,0.0,1,1,16.4,High,Winter,0
2022-02-21,130.0,2022,2,21,6.2,-0.6,2.8,0.0,0.0,0.0,2,0,6.8,Medium,Winter,0
2022-02-22,212.0,2022,2,22,9.2,-0.8,4.2,9.4,0.0,9.4,3,0,10.0,High,Winter,0
2022-02-24,307.0,2022,2,24,-5.2,-11.6,-8.4,0.0,0.0,0.0,5,0,6.3999999999999995,Medium,Winter,0
2022-02-25,87.0,2022,2,25,-5.5,-12.9,-9.2,0.0,6.6,4.2,6,0,7.4,Medium,Winter,0
2022-02-26,161.0,2022,2,26,-2.2,-13.4,-7.8,0.0,0.0,0.0,7,1,11.2,High,Winter,0
2022-02-27,150.0,2022,2,27,0.4,-7.9,-3.8,0.0,1.0,0.4,1,1,8.3,Medium,Winter,0
2022-02-28,188.0,2022,2,28,-3.8,-13.7,-8.8,0.0,0.0,0.0,2,0,9.899999999999999,Medium,Winter,0
2022-03-01,281.0,2022,3,1,5.2,-3.8,0.7,0.0,0.0,0.0,3,0,9.0,Medium,Spring,0
2022-03-03,153.0,2022,3,3,-4.6,-10.4,-7.5,0.0,0.0,0.0,5,0,5.800000000000001,Medium,Spring,0
2022-03-04,231.0,2022,3,4,1.3,-10.9,-4.8,0.0,0.0,0.0,6,0,12.200000000000001,High,Spring,0
2022-03-05,308.0,2022,3,5,3.2,-3.7,-0.3,0.0,0.0,0.0,7,1,6.9,Medium,Spring,0
2022-03-06,159.0,2022,3,6,16.0,-0.2,7.9,2.2,0.0,2.2,1,1,16.2,High,Spring,0
2022-03-07,124.0,2022,3,7,2.7,-1.8,0.5,3.0,2.6,5.6,2,0,4.5,Low,Spring,0
2022-03-11,173.0,2022,3,11,-0.7,-3.5,-2.1,0.0,5.8,4.8,6,0,2.8,Low,Spring,0
2022-03-12,147.0,2022,3,12,-3.3,-9.1,-6.2,0.0,0.2,0.2,7,1,5.8,Medium,Spring,0
2022-03-13,135.0,2022,3,13,-0.3,-10.4,-5.4,0.0,1.4,0.8,1,1,10.1,High,Spring,0
2022-03-14,284.0,2022,3,14,6.5,-4.7,0.9,0.0,0.0,0.0,2,0,11.2,High,Spring,0
2022-03-15,98.0,2022,3,15,1.5,0.2,0.9,0.2,10.0,10.6,3,0,1.3,Low,Spring,0
2022-03-16,253.0,2022,3,16,2.5,-1.2,0.7,0.0,0.0,0.0,4,0,3.7,Low,Spring,0
2022-03-19,212.0,2022,3,19,8.8,3.8,6.3,5.6,0.0,5.6,7,1,5.000000000000001,Medium,Spring,0
2022-03-20,211.0,2022,3,20,11.9,0.8,6.4,0.6,0.0,0.6,1,1,11.1,High,Spring,0
2022-03-27,303.0,2022,3,27,-1.7,-8.7,-5.2,0.0,1.6,1.2,1,1,6.999999999999999,Medium,Spring,0
2022-05-21,283.0,2022,5,21,29.9,16.2,23.1,6.2,0.0,6.2,7,1,13.7,High,Spring,0
2022-05-22,54.0,2022,5,22,17.7,8.0,12.9,0.4,0.0,0.4,1,1,9.7,Medium,Spring,0
2022-06-04,190.0,2022,6,4,21.1,7.2,14.2,0.0,0.0,0.0,7,1,13.900000000000002,High,Summer,0
2022-06-05,287.0,2022,6,5,25.2,10.6,17.9,0.8,0.0,0.8,1,1,14.6,High,Summer,0
2022-06-10,288.0,2022,6,10,23.0,11.5,17.3,0.0,0.0,0.0,6,0,11.5,High,Summer,0
2022-06-13,303.0,2022,6,13,22.3,11.1,16.7,0.0,0.0,0.0,2,0,11.200000000000001,High,Summer,0
2022-06-14,286.0,2022,6,14,24.5,16.5,20.5,0.0,0.0,0.0,3,0,8.0,Medium,Summer,0
2022-06-17,307.0,2022,6,17,27.3,12.6,20.0,0.0,0.0,0.0,6,0,14.700000000000001,High,Summer,0
2022-06-18,223.0,2022,6,18,19.8,10.8,15.3,0.0,0.0,0.0,7,1,9.0,Medium,Summer,0
2022-06-19,170.0,2022,6,19,23.1,10.1,16.6,0.0,0.0,0.0,1,1,13.000000000000002,High,Summer,0
2022-07-09,153.0,2022,7,9,23.9,13.2,18.6,0.0,0.0,0.0,7,1,10.7,High,Summer,0
2022-07-10,197.0,2022,7,10,27.8,14.1,21.0,0.0,0.0,0.0,1,1,13.700000000000001,High,Summer,0
2022-07-12,211.0,2022,7,12,28.1,18.3,23.2,0.0,0.0,0.0,3,0,9.8,Medium,Summer,0
2022-07-16,237.0,2022,7,16,29.4,16.7,23.1,0.0,0.0,0.0,7,1,12.7,High,Summer,0
2022-07-17,221.0,2022,7,17,29.4,18.4,23.9,0.0,0.0,0.0,1,1,11.0,High,Summer,0
2022-07-24,16.0,2022,7,24,31.0,21.1,26.1,18.4,0.0,18.4,1,1,9.899999999999999,Medium,Summer,0
2022-08-11,291.0,2022,8,11,26.5,16.3,21.4,0.0,0.0,0.0,5,0,10.2,High,Summer,0
2022-08-12,200.0,2022,8,12,26.4,13.7,20.1,0.0,0.0,0.0,6,0,12.7,High,Summer,0
2022-08-14,216.0,2022,8,14,26.7,15.9,21.3,0.0,0.0,0.0,1,1,10.799999999999999,High,Summer,0
2022-08-26,303.0,2022,8,26,25.9,15.0,20.5,0.0,0.0,0.0,6,0,10.899999999999999,High,Summer,0
2022-08-27,62.0,2022,8,27,23.4,13.0,18.2,0.0,0.0,0.0,7,1,10.399999999999999,High,Summer,0
2022-08-28,161.0,2022,8,28,28.2,14.7,21.5,0.0,0.0,0.0,1,1,13.5,High,Summer,0
2022-08-29,260.0,2022,8,29,30.9,21.3,26.1,1.8,0.0,1.8,2,0,9.599999999999998,Medium,Summer,0
2022-09-01,255.0,2022,9,1,24.2,11.9,18.1,0.0,0.0,0.0,5,0,12.299999999999999,High,Fall,0
2022-09-02,301.0,2022,9,2,27.9,16.1,22.0,0.0,0.0,0.0,6,0,11.799999999999997,High,Fall,0
2022-09-03,228.0,2022,9,3,29.7,18.3,24.0,0.0,0.0,0.0,7,1,11.399999999999999,High,Fall,0
2022-09-23,253.0,2022,9,23,16.5,5.0,10.8,0.0,0.0,0.0,6,0,11.5,High,Fall,0
2022-09-25,282.0,2022,9,25,18.6,12.4,15.5,23.2,0.0,23.2,1,1,6.200000000000001,Medium,Fall,0
2022-10-02,207.0,2022,10,2,16.0,6.5,11.3,0.0,0.0,0.0,1,1,9.5,Medium,Fall,0
2022-10-08,25.0,2022,10,8,12.2,0.8,6.5,0.0,0.0,0.0,7,1,11.399999999999999,High,Fall,0
2022-10-09,61.0,2022,10,9,15.5,5.9,10.7,0.0,0.0,0.0,1,1,9.6,Medium,Fall,0
2022-10-10,97.0,2022,10,10,15.9,6.0,11.0,0.0,0.0,0.0,2,0,9.9,Medium,Fall,0
2022-10-11,132.0,2022,10,11,22.4,5.0,13.7,0.0,0.0,0.0,3,0,17.4,High,Fall,0
2022-10-12,168.0,2022,10,12,19.9,13.8,16.9,4.8,0.0,4.8,4,0,6.099999999999998,Medium,Fall,0
2022-10-13,204.0,2022,10,13,15.5,6.9,11.2,11.4,0.0,11.4,5,0,8.6,Medium,Fall,0
2022-10-15,293.0,2022,10,15,13.3,5.9,9.6,1.8,0.0,1.8,7,1,7.4,Medium,Fall,0
2022-10-16,262.0,2022,10,16,16.6,6.0,11.3,0.0,0.0,0.0,1,1,10.600000000000001,High,Fall,0
2022-10-19,308.0,2022,10,19,9.8,3.2,6.5,1.4,0.0,1.4,4,0,6.6000000000000005,Medium,Fall,0
2022-10-21,289.0,2022,10,21,17.6,0.3,9.0,0.0,0.0,0.0,6,0,17.3,High,Fall,0
2022-10-22,258.0,2022,10,22,21.2,10.6,15.9,0.0,0.0,0.0,7,1,10.6,High,Fall,0
2022-10-23,235.0,2022,10,23,18.8,6.4,12.6,0.0,0.0,0.0,1,1,12.4,High,Fall,0
2022-10-24,272.0,2022,10,24,18.9,5.2,12.1,0.0,0.0,0.0,2,0,13.7,High,Fall,0
2022-10-26,299.0,2022,10,26,14.3,6.9,10.6,9.4,0.0,9.4,4,0,7.4,Medium,Fall,0
2022-10-27,309.0,2022,10,27,10.2,1.8,6.0,0.0,0.0,0.0,5,0,8.399999999999999,Medium,Fall,0
2022-10-28,309.0,2022,10,28,10.6,1.3,6.0,0.0,0.0,0.0,6,0,9.299999999999999,Medium,Fall,0
2022-10-29,309.0,2022,10,29,15.2,0.1,7.7,0.0,0.0,0.0,7,1,15.1,High,Fall,0
2022-10-30,309.0,2022,10,30,13.9,1.7,7.8,0.0,0.0,0.0,1,1,12.200000000000001,High,Fall,0
2022-10-31,309.0,2022,10,31,11.5,5.9,8.7,3.4,0.0,3.4,2,0,5.6,Medium,Fall,0
2022-11-13,293.0,2022,11,13,4.3,-1.8,1.3,0.0,0.2,0.2,1,1,6.1,Medium,Fall,0
2022-11-16,203.0,2022,11,16,1.8,-1.9,-0.1,0.0,5.0,5.0,4,0,3.7,Low,Fall,0
2022-11-20,234.0,2022,11,20,-3.4,-7.5,-5.5,0.0,1.8,1.8,1,1,4.1,Low,Fall,0
2022-11-21,294.0,2022,11,21,7.2,-7.7,-0.3,0.0,0.0,0.0,2,0,14.9,High,Fall,0
2022-11-24,271.0,2022,11,24,9.4,-2.2,3.6,0.0,0.0,0.0,5,0,11.600000000000001,High,Fall,0
2022-11-27,210.0,2022,11,27,6.2,2.8,4.5,5.0,0.0,5.0,1,1,3.4000000000000004,Low,Fall,0
2022-12-01,251.0,2022,12,1,2.0,-3.3,-0.7,0.0,0.0,0.0,5,0,5.3,Medium,Winter,0
2022-12-02,167.0,2022,12,2,7.6,-3.6,2.0,2.8,0.0,2.8,6,0,11.2,High,Winter,0
2022-12-03,215.0,2022,12,3,10.2,-0.2,5.0,8.2,0.0,8.2,7,1,10.399999999999999,High,Winter,0
2022-12-11,144.0,2022,12,11,-0.8,-3.8,-2.3,0.0,5.2,5.2,1,1,3.0,Low,Winter,0
2022-12-12,289.0,2022,12,12,-1.8,-7.6,-4.7,0.0,0.0,0.0,2,0,5.8,Medium,Winter,0
2022-12-13,157.0,2022,12,13,-0.5,-9.1,-4.8,0.0,0.0,0.0,3,0,8.6,Medium,Winter,0
2022-12-15,126.0,2022,12,15,1.6,-1.6,0.0,23.8,5.0,28.8,5,0,3.2,Low,Winter,0
2022-12-16,151.0,2022,12,16,4.2,-2.0,1.1,2.8,0.4,3.2,6,0,6.2,Medium,Winter,0
2022-12-17,229.0,2022,12,17,1.1,-2.5,-0.7,0.0,0.0,0.0,7,1,3.6,Low,Winter,0
2022-12-18,246.0,2022,12,18,0.2,-2.8,-1.3,0.0,1.2,0.6,1,1,3.0,Low,Winter,0
2022-12-19,293.0,2022,12,19,1.4,-2.7,-0.7,0.0,0.0,0.0,2,0,4.1,Low,Winter,0
2022-12-21,165.0,2022,12,21,-0.2,-5.6,-2.9,0.0,0.0,0.0,4,0,5.3999999999999995,Medium,Winter,0
2022-12-22,284.0,2022,12,22,4.1,-3.8,0.2,9.8,0.0,9.8,5,0,7.8999999999999995,Medium,Winter,0
2022-12-23,85.0,2022,12,23,3.8,-13.6,-4.9,9.2,2.0,11.2,6,0,17.4,High,Winter,0
2022-12-24,142.0,2022,12,24,-9.1,-14.8,-12.0,0.0,0.0,0.0,7,1,5.700000000000001,Medium,Winter,0
2022-12-25,84.0,2022,12,25,-4.8,-9.1,-7.0,0.0,0.2,0.2,1,1,4.3,Low,Winter,0
2022-12-26,261.0,2022,12,26,-5.5,-9.3,-7.4,0.0,0.0,0.0,2,0,3.8000000000000007,Low,Winter,0
2022-12-27,172.0,2022,12,27,-1.4,-7.1,-4.3,0.0,0.0,0.0,3,0,5.699999999999999,Medium,Winter,0
2022-12-28,300.0,2022,12,28,4.6,-1.4,1.6,0.0,0.0,0.0,4,0,6.0,Medium,Winter,0
2023-01-04,15.0,2023,1,4,3.7,2.1,2.9,20.8,0.0,20.8,4,0,1.6,Low,Winter,0
2023-01-12,202.0,2023,1,12,3.6,-0.5,1.6,3.4,2.8,6.2,5,0,4.1,Low,Winter,0
2023-01-13,119.0,2023,1,13,-0.5,-9.4,-5.0,0.0,4.6,4.6,6,0,8.9,Medium,Winter,0
2023-01-14,65.0,2023,1,14,-3.2,-10.6,-6.9,0.0,0.0,0.0,7,1,7.3999999999999995,Medium,Winter,0
2023-01-15,47.0,2023,1,15,-1.4,-11.0,-6.2,0.0,0.0,0.0,1,1,9.6,Medium,Winter,0
2023-01-16,85.0,2023,1,16,1.8,-7.4,-2.8,0.0,0.0,0.0,2,0,9.200000000000001,Medium,Winter,0
2023-01-17,36.0,2023,1,17,4.4,0.2,2.3,3.6,0.2,3.8,3,0,4.2,Low,Winter,0
2023-01-18,245.0,2023,1,18,4.9,1.4,3.2,0.2,0.0,0.2,4,0,3.5000000000000004,Low,Winter,0
2023-01-19,195.0,2023,1,19,3.3,1.0,2.2,3.0,0.2,3.2,5,0,2.3,Low,Winter,0
2023-01-23,296.0,2023,1,23,2.0,-3.2,-0.6,0.0,0.0,0.0,2,0,5.2,Medium,Winter,0
2023-01-25,221.0,2023,1,25,1.4,-2.1,-0.4,1.2,13.8,15.0,4,0,3.5,Low,Winter,0
2023-01-26,188.0,2023,1,26,1.4,-3.8,-1.2,0.0,1.2,1.2,5,0,5.199999999999999,Medium,Winter,0
2023-01-27,184.0,2023,1,27,0.4,-2.9,-1.3,0.0,1.2,0.8,6,0,3.3,Low,Winter,0
2023-01-28,161.0,2023,1,28,2.1,-2.8,-0.4,0.0,0.4,0.4,7,1,4.9,Low,Winter,0
2023-01-29,60.0,2023,1,29,0.3,-7.5,-3.6,0.0,8.4,8.2,1,1,7.8,Medium,Winter,0
2023-01-30,160.0,2023,1,30,-2.4,-10.2,-6.3,0.0,0.2,0.2,2,0,7.799999999999999,Medium,Winter,0
2023-01-31,142.0,2023,1,31,-5.9,-14.0,-10.0,0.0,0.0,0.0,3,0,8.1,Medium,Winter,0
2023-02-01,144.0,2023,2,1,-5.0,-14.8,-9.9,0.0,0.0,0.0,4,0,9.8,Medium,Winter,0
2023-02-02,177.0,2023,2,2,1.7,-10.9,-4.6,0.0,0.6,0.6,5,0,12.6,High,Winter,0
2023-02-03,121.0,2023,2,3,-10.8,-21.8,-16.3,0.0,0.0,0.0,6,0,11.0,High,Winter,0
2023-02-04,98.0,2023,2,4,-2.5,-21.4,-12.0,0.0,0.8,0.4,7,1,18.9,High,Winter,0
2023-02-05,154.0,2023,2,5,4.2,-1.9,1.2,0.0,0.0,0.0,1,1,6.1,Medium,Winter,0
2023-02-06,210.0,2023,2,6,2.3,-3.6,-0.7,0.2,0.0,0.2,2,0,5.9,Medium,Winter,0
2023-02-07,266.0,2023,2,7,7.1,-1.0,3.1,0.0,0.0,0.0,3,0,8.1,Medium,Winter,0
2023-02-08,195.0,2023,2,8,7.3,0.2,3.8,0.0,0.0,0.0,4,0,7.1,Medium,Winter,0
2023-02-09,100.0,2023,2,9,6.3,0.3,3.3,30.6,0.0,30.6,5,0,6.0,Medium,Winter,0
2023-02-11,299.0,2023,2,11,2.4,-4.5,-1.1,0.0,0.0,0.0,7,1,6.9,Medium,Winter,0
2023-02-12,222.0,2023,2,12,6.8,-2.8,2.0,0.0,0.0,0.0,1,1,9.6,Medium,Winter,0
2023-02-13,240.0,2023,2,13,9.1,-2.9,3.1,0.0,0.0,0.0,2,0,12.0,High,Winter,0
2023-02-17,288.0,2023,2,17,0.2,-9.5,-4.7,5.4,0.6,6.0,6,0,9.7,Medium,Winter,0
2023-02-18,228.0,2023,2,18,1.7,-8.0,-3.2,0.0,0.0,0.0,7,1,9.7,Medium,Winter,0
2023-02-20,35.0,2023,2,20,5.3,-3.1,1.1,0.0,0.0,0.0,2,0,8.4,Medium,Winter,0
2023-02-23,113.0,2023,2,23,-0.8,-8.1,-4.5,0.8,0.8,1.6,5,0,7.3,Medium,Winter,0
2023-02-24,141.0,2023,2,24,-2.7,-10.2,-6.5,0.0,0.0,0.0,6,0,7.499999999999999,Medium,Winter,0
2023-02-25,65.0,2023,2,25,-2.4,-9.2,-5.8,0.0,2.5,2.5,7,1,6.799999999999999,Medium,Winter,0
2023-02-26,76.0,2023,2,26,2.3,-5.7,-1.7,0.0,0.0,0.0,1,1,8.0,Medium,Winter,0
2023-02-27,76.0,2023,2,27,-0.1,-7.8,-4.0,2.0,5.4,7.4,2,0,7.7,Medium,Winter,0
2023-02-28,76.0,2023,2,28,1.7,-1.2,0.3,0.8,0.8,1.6,3,0,2.9,Low,Winter,0
2023-03-01,236.0,2023,3,1,2.9,-2.0,0.5,0.0,0.0,0.0,4,0,4.9,Low,Spring,0
2023-03-02,283.0,2023,3,2,3.8,-2.5,0.7,0.0,0.0,0.0,5,0,6.3,Medium,Spring,0
2023-03-04,61.0,2023,3,4,5.8,-1.5,2.2,0.0,6.0,6.0,7,1,7.3,Medium,Spring,0
2023-03-05,106.0,2023,3,5,5.0,-2.4,1.3,0.2,0.4,0.6,1,1,7.4,Medium,Spring,0
2023-03-06,300.0,2023,3,6,3.2,-4.3,-0.6,0.0,0.0,0.0,2,0,7.5,Medium,Spring,0
2023-03-07,131.0,2023,3,7,1.8,-2.8,-0.5,0.0,0.0,0.0,3,0,4.6,Low,Spring,0
2023-03-08,125.0,2023,3,8,0.9,-3.2,-1.2,0.0,0.0,0.0,4,0,4.1000000000000005,Low,Spring,0
2023-03-09,168.0,2023,3,9,2.8,-3.8,-0.5,0.0,0.0,0.0,5,0,6.6,Medium,Spring,0
2023-03-10,192.0,2023,3,10,0.0,-2.5,-1.3,0.0,9.6,7.2,6,0,2.5,Low,Spring,0
2023-03-11,228.0,2023,3,11,-0.6,-5.5,-3.1,0.0,0.4,0.4,7,1,4.9,Low,Spring,0
2023-03-13,288.0,2023,3,13,0.8,-3.5,-1.4,0.0,2.2,2.2,2,0,4.3,Low,Spring,0
2023-03-14,48.0,2023,3,14,-1.0,-5.6,-3.3,0.0,0.0,0.0,3,0,4.6,Low,Spring,0
